GID_2,GID_0,COUNTRY,GID_1,NAME_1,NL_NAME_1,NAME_2,VARNAME_2,NL_NAME_2,TYPE_2,ENGTYPE_2,CC_2,HASC_2
GHA15.13_2,GHA,Ghana,GHA15_2,Western,NA,WassaAmenfiWest,NA,NA,Municipality,Municipality,NA,NA
GHA15.14_2,GHA,Ghana,GHA15_2,Western,NA,WassaEast,NA,NA,District,District,NA,NA
GHA16.1_2,GHA,Ghana,GHA16_2,WesternNorth,NA,Aowin,NA,NA,Municipality,Municipality,NA,NA
GHA16.2_2,GHA,Ghana,GHA16_2,WesternNorth,NA,BiaEast,NA,NA,District,District,NA,NA
GHA16.3_2,GHA,Ghana,GHA16_2,WesternNorth,NA,BiaWest,NA,NA,District,District,NA,NA
GHA16.4_2,GHA,Ghana,GHA16_2,WesternNorth,NA,Bibiani-Anhwiaso-Bekwai-,NA,NA,Municipality,Municipality,NA,NA
GHA16.5_2,GHA,Ghana,GHA16_2,WesternNorth,NA,Bodi,NA,NA,District,District,NA,NA
GHA16.6_2,GHA,Ghana,GHA16_2,WesternNorth,NA,Juaboso,NA,NA,District,District,NA,NA
GHA16.8_2,GHA,Ghana,GHA16_2,WesternNorth,NA,Sefwi-Akontombra,NA,NA,District,District,NA,NA
GHA16.7_2,GHA,Ghana,GHA16_2,WesternNorth,NA,Sefwi-Wiawso,NA,NA,Municipality,Municipality,NA,NA
GHA16.9_2,GHA,Ghana,GHA16_2,WesternNorth,NA,Suaman,NA,NA,District,District,NA,NA
